-0 	-0 	0.114592 	0.114592 	-0 	-0 	0 	0.114592 	0.114592 	0
-0 	-0 	0.229183 	0.229183 	-0 	-0 	0 	0.229183 	0.229183 	0
-0 	-0 	0.343775 	0.343775 	-0 	-0 	0 	0.343775 	0.343775 	0
-0 	-0 	0.458366 	0.458366 	-0 	-0 	0 	0.458366 	0.458366 	0
-0 	-0 	0.572958 	0.572958 	-0 	-0 	0 	0.572958 	0.572958 	0
-0 	-0 	0.687549 	0.687549 	-0 	-0 	0 	0.687549 	0.687549 	0
-0 	-0 	0.802141 	0.802141 	-0 	-0 	0 	0.802141 	0.802141 	0
-0 	-0 	0.916732 	0.916732 	-0 	-0 	0 	0.916732 	0.916732 	0
-0 	-0 	1.03132 	1.03132 	-0 	-0 	0 	1.03132 	1.03132 	0
-0 	-0 	1.14592 	1.14592 	-0 	-0 	0 	1.14592 	1.14592 	0
-0 	-0 	1.26051 	1.26051 	-0 	-0 	0 	1.26051 	1.26051 	0
-0 	-0 	1.3751 	1.3751 	-0 	-0 	0 	1.3751 	1.3751 	0
-0 	-0 	1.48969 	1.48969 	-0 	-0 	0 	1.48969 	1.48969 	0
-0 	-0 	1.60428 	1.60428 	-0 	-0 	0 	1.60428 	1.60428 	0
-0 	-0 	1.71887 	1.71887 	-0 	-0 	0 	1.71887 	1.71887 	0
-0 	-0 	1.83346 	1.83346 	-0 	-0 	0 	1.83346 	1.83346 	0
-0 	-0 	1.94806 	1.94806 	-0 	-0 	0 	1.94806 	1.94806 	0
-0 	-0 	2.06265 	2.06265 	-0 	-0 	0 	2.06265 	2.06265 	0
-0 	-0 	2.17724 	2.17724 	-0 	-0 	0 	2.17724 	2.17724 	0
-0 	-0 	2.29183 	2.29183 	-0 	-0 	0 	2.29183 	2.29183 	0
-0 	-0 	2.40642 	2.40642 	-0 	-0 	0 	2.40642 	2.40642 	0
-0 	-0 	2.52101 	2.52101 	-0 	-0 	0 	2.52101 	2.52101 	0
-0 	-0 	2.63561 	2.63561 	-0 	-0 	0 	2.63561 	2.63561 	0
-0 	-0 	2.7502 	2.7502 	-0 	-0 	0 	2.7502 	2.7502 	0
-0 	-0 	2.86479 	2.86479 	-0 	-0 	0 	2.86479 	2.86479 	0
-0 	-0 	2.97938 	2.97938 	-0 	-0 	0 	2.97938 	2.97938 	0
-0 	-0 	3.09397 	3.09397 	-0 	-0 	0 	3.09397 	3.09397 	0
-0 	-0 	3.20856 	3.20856 	-0 	-0 	0 	3.20856 	3.20856 	0
-0 	-0 	3.32316 	3.32316 	-0 	-0 	0 	3.32316 	3.32316 	0
-0 	-0 	3.43775 	3.43775 	-0 	-0 	0 	3.43775 	3.43775 	0
-0 	-0 	3.55234 	3.55234 	-0 	-0 	0 	3.55234 	3.55234 	0
-0 	-0 	3.66693 	3.66693 	-0 	-0 	0 	3.66693 	3.66693 	0
-0 	-0 	3.78152 	3.78152 	-0 	-0 	0 	3.78152 	3.78152 	0
-0 	-0 	3.89611 	3.89611 	-0 	-0 	0 	3.89611 	3.89611 	0
