-0 	0.0716197 	9.16732 	9.16732 	0.0716197 	-0 	-0.0716197 	9.16732 	9.16732 	-0.0716197
-0 	0.143239 	9.16732 	9.16732 	0.143239 	-0 	-0.143239 	9.16732 	9.16732 	-0.143239
-0 	0.214859 	9.16732 	9.16732 	0.214859 	-0 	-0.214859 	9.16732 	9.16732 	-0.214859
-0 	0.286479 	9.16732 	9.16732 	0.286479 	-0 	-0.286479 	9.16732 	9.16732 	-0.286479
-0 	0.358099 	9.16732 	9.16732 	0.358099 	-0 	-0.358099 	9.16732 	9.16732 	-0.358099
-0 	0.429718 	9.16732 	9.16732 	0.429718 	-0 	-0.429718 	9.16732 	9.16732 	-0.429718
-0 	0.501338 	9.16732 	9.16732 	0.501338 	-0 	-0.501338 	9.16732 	9.16732 	-0.501338
-0 	0.572958 	9.16732 	9.16732 	0.572958 	-0 	-0.572958 	9.16732 	9.16732 	-0.572958
-0 	0.644578 	9.16732 	9.16732 	0.644578 	-0 	-0.644578 	9.16732 	9.16732 	-0.644578
-0 	0.716197 	9.16732 	9.16732 	0.716197 	-0 	-0.716197 	9.16732 	9.16732 	-0.716197
-0 	0.787817 	9.16732 	9.16732 	0.787817 	-0 	-0.787817 	9.16732 	9.16732 	-0.787817
-0 	0.859437 	9.16732 	9.16732 	0.859437 	-0 	-0.859437 	9.16732 	9.16732 	-0.859437
-0 	0.931056 	9.16732 	9.16732 	0.931056 	-0 	-0.931056 	9.16732 	9.16732 	-0.931056
-0 	1.00268 	9.16732 	9.16732 	1.00268 	-0 	-1.00268 	9.16732 	9.16732 	-1.00268
-0 	1.0743 	9.16732 	9.16732 	1.0743 	-0 	-1.0743 	9.16732 	9.16732 	-1.0743
-0 	1.14592 	9.16732 	9.16732 	1.14592 	-0 	-1.14592 	9.16732 	9.16732 	-1.14592
-0 	1.21754 	9.16732 	9.16732 	1.21754 	-0 	-1.21754 	9.16732 	9.16732 	-1.21754
-0 	1.28916 	9.16732 	9.16732 	1.28916 	-0 	-1.28916 	9.16732 	9.16732 	-1.28916
-0 	1.36077 	9.16732 	9.16732 	1.36077 	-0 	-1.36077 	9.16732 	9.16732 	-1.36077
-0 	1.43239 	9.16732 	9.16732 	1.43239 	-0 	-1.43239 	9.16732 	9.16732 	-1.43239
-0 	1.50401 	9.16732 	9.16732 	1.50401 	-0 	-1.50401 	9.16732 	9.16732 	-1.50401
-0 	1.57563 	9.16732 	9.16732 	1.57563 	-0 	-1.57563 	9.16732 	9.16732 	-1.57563
