-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	10.5997 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	12.0321 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	13.4645 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	14.8969 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	16.3293 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	17.7617 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	19.1941 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	20.6265 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	22.0589 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	23.4913 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	24.9237 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	26.3561 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	27.7885 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	29.2208 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	30.6532 	26.3561 	14.3239
-0 	14.3239 	9.16732 	9.16732 	-14.3239 	-0 	-14.3239 	32.0856 	26.3561 	14.3239
